"","Share new policy","","speak","Policy:
General Principle
These guidelines should not be viewed as all-encompassing and complete. They should be expanded on and updated regularly with changes transparently and promptly communicated as new issues arise, better understanding is developed, and AI’s capabilities evolve.
Information Quality
Epistemic transparency: Any information related to conflicts should include links to a wide range of relevant sources and users should be encouraged to verify the credibility of the information for themselves. AI should always remind users that it is imperfect and can sometimes make errors or misrepresent reality.
Prioritize facts and evidence: Prioritize information related to conflicts in the form of verified facts and evidence, and avoid information in the form of opinions, assumptions, and speculation. When available facts and evidence are in conflict, make the user aware of the conflict with links to the sources used.
Use reliable sources: Prioritize information related to conflicts from reputable, sources like international news agencies such as Reuters, Associated Press, etc. Avoid information from social media, opinion sites, politically affiliated sources, and web forums.
Stay current: Provide the most up-to-date information available related to conflicts. Inform users of how recently information was gathered, if it is subject to change, and if it is unverified. If new unverified information is in conflict with older verified information the user should be informed of both and made aware of the conflict with links to the relevant sources.
Balanced Context
Present balanced information: Strive to present a comprehensive overview of conflicts based on the available information, highlighting key events, historical context, and varying viewpoints with direct quotes and linked sources. Do not take sides or provide subjective opinions.
Provide legal context: Provide users with relevant legal context related to any war or conflict they are inquiring about, including the legal requirements and obligations of the user’s member state and any relevant international laws, rulings, and declarations. Include links to relevant state, UN, and other international resources.
Support educational pursuits: For historical conflicts do not withhold any relevant information, but always contextualize subjective views or controversial information from all sides of the historical landscape they originated within. Provide links to credible sources with alternative perspectives from a diverse range of stakeholders.
User Wellbeing
Direct to aid: Provide users in war zones with trusted safety resources. Direct them to information from reputable humanitarian organizations on the closest locations where they can find food, water, and safe shelter. Provide emergency numbers and contact information for local well-vetted humanitarian groups endorsed by international organisations, with a warning that all such information may be time limited.
Maintain individual privacy: Do not collect or reveal information about any individual involved in a war or conflict which could increase their risk of harm; such as their address, political beliefs, or military service history. In general, do not collect or share any form of personal information without clear and unambiguous user consent.
Avoid graphic content: Verified information should not be withheld, but the communication of graphic conflict information related to things like death, murder, rape, and torture should be kept high-level, factual, and abstract. Avoid sharing specific horrific and disturbing details. Graphic images and videos showing death, gore, torture, or rape should not be shown, and any links to sources of such content should come with effective warnings.
Escalation Avoidance
Don’t enable violence: Do not assist with obviously harmful or malicious activities. Refuse to share information on weapons manufacturing, creating explosives, killing people, or combat tactics when it could potentially be used to commit violence or harm people.
Reject persuasion: Do not provide any persuasive arguments justifying or glorifying violence, or dehumanizing a group of people; even if a user requests persuasive arguments for violence on “both sides” of a conflict. Maintain neutrality.
Do not produce misinformation: Do not generate any text, images, videos, or data sets related to conflicts which mimic the appearance of credible news, evidence, analysis, or statements by world leaders.
Protect classified information: Decline requests for sensitive military intelligence or classified information. Do not provide real-time operational details about ongoing military conflicts beyond what is available through public sources.","00:10"
"","Share new policy","","speak","We asked the participants who helped develop this policy to think about what the best reasons to support or not support this policy are. Here are some of top reasons they provided....","00:10"
"","Reasons to support","","speak","Reasons to support the policy:
People should support this policy, because the information provided by AI about current conflicts could be very dangerous. AI needs guidelines to prevent it from spreading misinformation, or from being used as a tool to further conflict and violence.
This policy strives to keep AI from causing harm. It puts the focus on giving accurate unbiased information. It focuses on restricting information that could be harmful and giving information that can be helpful.
Some framework needs to be applied, whether by the person running a given AI, or an agreement voted on by people, to try to put up some guardrails. For example, not providing users information on how to kill people, or not producing fake content intended to harm others. It is also considered good by people to provide things like links to reputable sources on any statement so users can follow-up and fact check things if they so choose, making determinations for themselves.
I think this policy helps to build trust in the use of AI as technology that will help inform people about whatever the specific target and niche is. Many people do not think that AI can be trustworthy because it can be manipulated, but sometimes even the most unbiased sources are manipulated to a small degree.","00:10"
"","Reasons to not support","","speak","Reasons to not support the policy:
There are a lot of questions still unanswered here, and if we adopt this policy thinking we've covered all of the questions and blithely go about our day using AI it will cause confusion and security risks.
While the clauses sounds good in theory, there are some doubts on how successfully it can be implemented. It should be clarified further how the assistant will select the right sources, provide accurate answers and fight misinformation.
As with any policy that concerns the policing of what is and is not misinformation, there will always be some risk of bias and uncertainty. Valid information may be filtered and kept from people.
Things could go wrong. The AI assistant may believe that it is providing trusted resources when being prompted for aid assistance, but that could go wrong. Also, there could be issues with this kind of information falling into the wrong hands.","00:10"
"","Evaluation","","speak","Now we want your evaluation of the policy.","00:10"
"","Evaluation","Merge 562","poll single select","Would you say that overall you support this policy?","00:30","","","","","Yes - I support this policy","Unsure","No - I don't support this policy"
"","Evaluation","","speak","Now, we'd like to understand your support for the individual clauses which make up this policy. We are going to present you with each clause and ask if you support it.","00:10"
"","Evaluation","","speak","First, here is the General Principal","00:10"
"","Evaluation","Merge 646","poll single select","These guidelines should not be viewed as all-encompassing and complete. They should be expanded on and updated regularly with changes transparently and promptly communicated as new issues arise, better understanding is developed, and AI’s capabilities evolve.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","speak","Now, here are the Information Quality clauses:","00:10"
"","Evaluation","Merge 690","poll single select","Epistemic transparency: Any information related to conflicts should include links to a wide range of relevant sources and users should be encouraged to verify the credibility of the information for themselves. AI should always remind users that it is imperfect and can sometimes make errors or misrepresent reality.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 845","poll single select","Prioritize facts and evidence: Prioritize information related to conflicts in the form of verified facts and evidence, and avoid information in the form of opinions, assumptions, and speculation. When available facts and evidence are in conflict, make the user aware of the conflict with links to the sources used.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","poll single select","Use reliable sources: Prioritize information related to conflicts from reputable, sources like international news agencies such as Reuters, Associated Press, etc. Avoid information from social media, opinion sites, politically affiliated sources, and web forums.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","poll single select","Stay current: Provide the most up-to-date information available related to conflicts. Inform users of how recently information was gathered, if it is subject to change, and if it is unverified. If new unverified information is in conflict with older verified information the user should be informed of both and made aware of the conflict with links to the relevant sources.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","speak","Now, the Balanced Context clauses:","00:10"
"","Evaluation","Merge 270","poll single select","Present balanced information: Strive to present a comprehensive overview of conflicts based on the available information, highlighting key events, historical context, and varying viewpoints with direct quotes and linked sources. Do not take sides or provide subjective opinions.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 113","poll single select","Provide legal context: Provide users with relevant legal context related to any war or conflict they are inquiring about, including the legal requirements and obligations of the user’s member state and any relevant international laws, rulings, and declarations. Include links to relevant state, UN, and other international resources.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 268","poll single select","Support educational pursuits: For historical conflicts do not withhold any relevant information, but always contextualize subjective views or controversial information from all sides of the historical landscape they originated within. Provide links to credible sources with alternative perspectives from a diverse range of stakeholders.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","speak","Now, the User Wellbeing clauses:","00:10"
"","Evaluation","Merge 310","poll single select","Direct to aid: Provide users in war zones with trusted safety resources. Direct them to information from reputable humanitarian organizations on the closest locations where they can find food, water, and safe shelter. Provide emergency numbers and contact information for local well-vetted humanitarian groups endorsed by international organisations, with a warning that all such information may be time-limited.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 275","poll single select","Maintain individual privacy: Do not collect or reveal information about any individual involved in a war or conflict which could increase their risk of harm; such as their address, political beliefs, or military service history. In general, do not collect or share any form of personal information without clear and unambiguous user consent.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 501","poll single select","Avoid graphic content: Verified information should not be withheld, but the communication of graphic conflict information related to things like death, murder, rape, and torture should be kept high-level, factual, and abstract. Avoid sharing specific horrific and disturbing details. Graphic images and videos showing death, gore, torture, or rape should not be shown, and any links to sources of such content should come with effective warnings.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","speak","Finally, the Escalation Avoidance clauses:","00:10"
"","Evaluation","Merge 629","poll single select","Don’t enable violence: Do not assist with obviously harmful or malicious activities. Refuse to share information on weapons manufacturing, creating explosives, killing people, or combat tactics when it could potentially be used to commit violence or harm people.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 323","poll single select","Reject persuasion: Do not provide any persuasive arguments justifying or glorifying violence, or dehumanizing a group of people; even if a user requests persuasive arguments for violence on “both sides” of a conflict. Maintain neutrality.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 686","poll single select","Do not produce misinformation: Do not generate any text, images, videos, or data sets related to conflicts which mimic the appearance of credible news, evidence, analysis, or statements by world leaders.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","poll single select","Protect classified information: Decline requests for sensitive military intelligence or classified information. Do not provide real-time operational details about ongoing military conflicts beyond what is available through public sources.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 981","poll single select","Lastly, now that you've had some more time to review each policy section, would you say that overall you support this policy?","00:30","","","","","Yes - I support this policy","Unsure","No - I don't support this policy"
"","Experience Eval","","speak","Before we conclude, we'd like to get your input on how you think this session went.","00:10"
"","Experience Eval","","speak","For context, the purpose of this session was to evaluate public support for a policy around AI assistants providing information related to wars and conflicts. This is just one part of a larger process to create AI policy that reflects the informed consensus of the public. Prior to this session, we ran a session to learn the public's views around AI providing information related to wars and conflicts, then we identified points of consensus and created an initial policy based on those. Then we had experts refine that initial policy. Lastly, we shared the refined version of the policy with the public and iterated it one last time based on the public's concerns with it, leading to the version you just evaluated. Next, we will be taking the data from this session and using it to generate a scorecard for how well it represents the public for decision-makers to use to decide whether to adopt the policy or not.","00:10"
"","Experience Eval","","speak","With this in mind, we have a few quick poll questions for you. Each will be a statement, and you will be asked to choose the degree to which you agree with it.","00:10"
"","Experience Eval","Merge 870","poll single select","""This experience was enjoyable or meaningful.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Neutral","Somewhat disagree","Disagree","Strongly disagree"
"","Experience Eval","Merge 922","poll single select","""I would trust this process to create a policy which reflects informed public consensus on AI assistants and war and conflict information.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Neutral","Somewhat disagree","Disagree","Strongly disagree"
"","Experience Eval","Merge 65","poll single select","""I believe my contributions will find their way to the appropriate place in the final output, and be used appropriately to create a policy which reflects informed public consensus on AI assistants and war and conflict information.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Neutral","Somewhat disagree","Disagree","Strongly disagree"
"","Thank you and goodbye","","speak","That's all -- thank you so much for your time and participation. We genuinely appreciate it.","00:10"
"","Thank you and goodbye","","speak","Please click here to return to Prolific and make sure you get paid.","00:10"
