,timestamp,datetime,comment-id,voter-id,vote
170,1403122833053,Thu Jun 19 03:20:33 WIB 2014,1,223,1
171,1403689908538,Wed Jun 25 16:51:48 WIB 2014,1,224,0
172,1410078922379,Sun Sep 07 15:35:22 WIB 2014,1,229,1
173,1410388413769,Thu Sep 11 05:33:33 WIB 2014,1,5722,1
174,1446262039459,Sat Oct 31 10:27:19 WIB 2015,1,5806,0
175,1462803620097,Mon May 09 21:20:20 WIB 2016,1,5984,1
176,1466330741499,Sun Jun 19 17:05:41 WIB 2016,1,5986,-1
177,1473868018358,Wed Sep 14 22:46:58 WIB 2016,1,5987,1
178,1478310200262,Sat Nov 05 08:43:20 WIB 2016,1,5988,-1
179,1475006861094,Wed Sep 28 03:07:41 WIB 2016,1,5989,0
180,1475051859736,Wed Sep 28 15:37:39 WIB 2016,1,5991,1
181,1478550623109,Tue Nov 08 03:30:23 WIB 2016,1,5995,-1
182,1478813193645,Fri Nov 11 04:26:33 WIB 2016,1,5996,-1
183,1482795580802,Tue Dec 27 06:39:40 WIB 2016,1,5997,1
184,1486029303357,Thu Feb 02 16:55:03 WIB 2017,1,5998,1
185,1486068894944,Fri Feb 03 03:54:54 WIB 2017,1,5999,1
186,1486370656359,Mon Feb 06 15:44:16 WIB 2017,1,6001,1
187,1486372133880,Mon Feb 06 16:08:53 WIB 2017,1,6002,1
188,1486375972444,Mon Feb 06 17:12:52 WIB 2017,1,6006,0
189,1486377408660,Mon Feb 06 17:36:48 WIB 2017,1,6008,1
190,1486381423578,Mon Feb 06 18:43:43 WIB 2017,1,6010,1
191,1486385659606,Mon Feb 06 19:54:19 WIB 2017,1,6013,1
192,1486389695704,Mon Feb 06 21:01:35 WIB 2017,1,6016,1
193,1486399009456,Mon Feb 06 23:36:49 WIB 2017,1,6031,-1
194,1486399080525,Mon Feb 06 23:38:00 WIB 2017,1,6031,1
195,1486400559468,Tue Feb 07 00:02:39 WIB 2017,1,6033,1
196,1486402318460,Tue Feb 07 00:31:58 WIB 2017,1,6035,0
197,1486405419112,Tue Feb 07 01:23:39 WIB 2017,1,6037,0
198,1486426967449,Tue Feb 07 07:22:47 WIB 2017,1,6051,1
199,1486736306945,Fri Feb 10 21:18:26 WIB 2017,1,6067,0
200,1486988476949,Mon Feb 13 19:21:16 WIB 2017,1,6068,-1
201,1489501879210,Tue Mar 14 21:31:19 WIB 2017,1,6073,1
202,1489507361881,Tue Mar 14 23:02:41 WIB 2017,1,6074,1
203,1498459739576,Mon Jun 26 13:48:59 WIB 2017,1,6077,-1
204,1499649829442,Mon Jul 10 08:23:49 WIB 2017,1,6078,0
205,1500657449220,Sat Jul 22 00:17:29 WIB 2017,1,6079,0
206,1504279425009,Fri Sep 01 22:23:45 WIB 2017,1,6081,1
207,1504469839160,Mon Sep 04 03:17:19 WIB 2017,1,6082,0
208,1515180799898,Sat Jan 06 02:33:19 WIB 2018,1,6083,1
209,1512501514836,Wed Dec 06 02:18:34 WIB 2017,1,6084,-1
210,1512505365118,Wed Dec 06 03:22:45 WIB 2017,1,6085,1
211,1512505365309,Wed Dec 06 03:22:45 WIB 2017,1,6085,1
212,1513782141786,Wed Dec 20 22:02:21 WIB 2017,1,6088,0
213,1513958335368,Fri Dec 22 22:58:55 WIB 2017,1,6090,0
214,1516634762439,Mon Jan 22 22:26:02 WIB 2018,1,6097,0
215,1519067785456,Tue Feb 20 02:16:25 WIB 2018,1,6100,0
216,1529648212771,Fri Jun 22 13:16:52 WIB 2018,1,6104,0
217,1531267326172,Wed Jul 11 07:02:06 WIB 2018,1,6105,0
218,1533645684034,Tue Aug 07 19:41:24 WIB 2018,1,6107,0
219,1535188663720,Sat Aug 25 16:17:43 WIB 2018,1,6111,-1
220,1536047610274,Tue Sep 04 14:53:30 WIB 2018,1,6120,0
221,1536063051351,Tue Sep 04 19:10:51 WIB 2018,1,6130,1
222,1536064822966,Tue Sep 04 19:40:22 WIB 2018,1,6131,1
223,1536086852236,Wed Sep 05 01:47:32 WIB 2018,1,6133,1
224,1536090606444,Wed Sep 05 02:50:06 WIB 2018,1,6134,0
225,1536103743825,Wed Sep 05 06:29:03 WIB 2018,1,6135,-1
226,1536128088254,Wed Sep 05 13:14:48 WIB 2018,1,6136,0
227,1536128140774,Wed Sep 05 13:15:40 WIB 2018,1,6137,0
228,1537160103255,Mon Sep 17 11:55:03 WIB 2018,1,6154,0
229,1537246317657,Tue Sep 18 11:51:57 WIB 2018,1,6155,0
230,1538374059242,Mon Oct 01 13:07:39 WIB 2018,1,6158,1
231,1538607335759,Thu Oct 04 05:55:35 WIB 2018,1,6160,1
232,1539273002277,Thu Oct 11 22:50:02 WIB 2018,1,6162,1
233,1539291407136,Fri Oct 12 03:56:47 WIB 2018,1,6165,1
234,1540364833080,Wed Oct 24 14:07:13 WIB 2018,1,6167,0
235,1541780964444,Fri Nov 09 23:29:24 WIB 2018,1,6170,1
236,1550057331455,Wed Feb 13 18:28:51 WIB 2019,1,6183,0
237,1403054222458,Wed Jun 18 08:17:02 WIB 2014,2,0,0
238,1403057073252,Wed Jun 18 09:04:33 WIB 2014,2,1,1
239,1403059113456,Wed Jun 18 09:38:33 WIB 2014,2,5,-1
240,1403058861060,Wed Jun 18 09:34:21 WIB 2014,2,8,0
241,1403058962266,Wed Jun 18 09:36:02 WIB 2014,2,11,1
242,1403058994406,Wed Jun 18 09:36:34 WIB 2014,2,12,-1
243,1403058871109,Wed Jun 18 09:34:31 WIB 2014,2,13,-1
244,1403058794526,Wed Jun 18 09:33:14 WIB 2014,2,15,-1
245,1403058856566,Wed Jun 18 09:34:16 WIB 2014,2,16,-1
246,1403058782447,Wed Jun 18 09:33:02 WIB 2014,2,20,-1
247,1403058992707,Wed Jun 18 09:36:32 WIB 2014,2,23,-1
248,1403058984473,Wed Jun 18 09:36:24 WIB 2014,2,25,1
249,1403058942684,Wed Jun 18 09:35:42 WIB 2014,2,27,1
250,1403058817348,Wed Jun 18 09:33:37 WIB 2014,2,28,-1
251,1403058911322,Wed Jun 18 09:35:11 WIB 2014,2,29,1
252,1403058881512,Wed Jun 18 09:34:41 WIB 2014,2,30,1
253,1403058809643,Wed Jun 18 09:33:29 WIB 2014,2,32,1
254,1403058945447,Wed Jun 18 09:35:45 WIB 2014,2,33,1
255,1403058981243,Wed Jun 18 09:36:21 WIB 2014,2,40,1
256,1403058767596,Wed Jun 18 09:32:47 WIB 2014,2,41,1
257,1403059148967,Wed Jun 18 09:39:08 WIB 2014,2,47,1
258,1403058965742,Wed Jun 18 09:36:05 WIB 2014,2,48,1
259,1403059231737,Wed Jun 18 09:40:31 WIB 2014,2,49,1
260,1403058999839,Wed Jun 18 09:36:39 WIB 2014,2,50,0
261,1403058943438,Wed Jun 18 09:35:43 WIB 2014,2,51,1
262,1403058980225,Wed Jun 18 09:36:20 WIB 2014,2,52,1
263,1403058807862,Wed Jun 18 09:33:27 WIB 2014,2,54,1
264,1403058988917,Wed Jun 18 09:36:28 WIB 2014,2,55,-1
265,1403058808867,Wed Jun 18 09:33:28 WIB 2014,2,56,0
266,1403058880101,Wed Jun 18 09:34:40 WIB 2014,2,58,1
267,1403058961737,Wed Jun 18 09:36:01 WIB 2014,2,59,-1
268,1403059018231,Wed Jun 18 09:36:58 WIB 2014,2,61,1
269,1403059032196,Wed Jun 18 09:37:12 WIB 2014,2,65,1
270,1403058921602,Wed Jun 18 09:35:21 WIB 2014,2,66,1
271,1403058825421,Wed Jun 18 09:33:45 WIB 2014,2,68,1
272,1403058875545,Wed Jun 18 09:34:35 WIB 2014,2,69,1
273,1403058872484,Wed Jun 18 09:34:32 WIB 2014,2,82,1
274,1403058841360,Wed Jun 18 09:34:01 WIB 2014,2,83,1
275,1403059058351,Wed Jun 18 09:37:38 WIB 2014,2,92,0
276,1403059072511,Wed Jun 18 09:37:52 WIB 2014,2,96,1
277,1403058931977,Wed Jun 18 09:35:31 WIB 2014,2,102,1
278,1403059076249,Wed Jun 18 09:37:56 WIB 2014,2,110,-1
279,1403059014389,Wed Jun 18 09:36:54 WIB 2014,2,118,1
280,1403067328917,Wed Jun 18 11:55:28 WIB 2014,2,215,-1
281,1403072084164,Wed Jun 18 13:14:44 WIB 2014,2,219,1
282,1403122784823,Thu Jun 19 03:19:44 WIB 2014,2,223,1
283,1410079660896,Sun Sep 07 15:47:40 WIB 2014,2,229,1
284,1449003022012,Wed Dec 02 03:50:22 WIB 2015,2,5806,0
285,1530810854623,Fri Jul 06 00:14:14 WIB 2018,2,5808,0
286,1444033034012,Mon Oct 05 15:17:14 WIB 2015,2,5978,1
287,1447999917530,Fri Nov 20 13:11:57 WIB 2015,2,5979,1
288,1463952835989,Mon May 23 04:33:55 WIB 2016,2,5985,0
289,1473868126355,Wed Sep 14 22:48:46 WIB 2016,2,5987,-1
290,1473890501660,Thu Sep 15 05:01:41 WIB 2016,2,5988,-1
291,1475006936116,Wed Sep 28 03:08:56 WIB 2016,2,5989,-1
292,1475007069719,Wed Sep 28 03:11:09 WIB 2016,2,5990,-1
293,1475051908510,Wed Sep 28 15:38:28 WIB 2016,2,5991,1
294,1486029325439,Thu Feb 02 16:55:25 WIB 2017,2,5998,-1
295,1486068890336,Fri Feb 03 03:54:50 WIB 2017,2,5999,1
296,1486369585439,Mon Feb 06 15:26:25 WIB 2017,2,6000,-1
297,1486373449917,Mon Feb 06 16:30:49 WIB 2017,2,6003,1
298,1486377400704,Mon Feb 06 17:36:40 WIB 2017,2,6008,-1
299,1486377400748,Mon Feb 06 17:36:40 WIB 2017,2,6008,-1
300,1486392293624,Mon Feb 06 21:44:53 WIB 2017,2,6016,1
301,1486396135424,Mon Feb 06 22:48:55 WIB 2017,2,6025,1
302,1486400646976,Tue Feb 07 00:04:06 WIB 2017,2,6033,1
303,1486402295538,Tue Feb 07 00:31:35 WIB 2017,2,6035,1
304,1486409772803,Tue Feb 07 02:36:12 WIB 2017,2,6040,1
305,1486411638301,Tue Feb 07 03:07:18 WIB 2017,2,6042,1
306,1486420503610,Tue Feb 07 05:35:03 WIB 2017,2,6049,1
307,1486512900374,Wed Feb 08 07:15:00 WIB 2017,2,6061,1
308,1487565380932,Mon Feb 20 11:36:20 WIB 2017,2,6069,1
309,1489501758111,Tue Mar 14 21:29:18 WIB 2017,2,6073,1
310,1489507280097,Tue Mar 14 23:01:20 WIB 2017,2,6074,1
311,1498459434158,Mon Jun 26 13:43:54 WIB 2017,2,6077,-1
312,1504279882393,Fri Sep 01 22:31:22 WIB 2017,2,6081,1
313,1504469769794,Mon Sep 04 03:16:09 WIB 2017,2,6082,1
314,1515180819333,Sat Jan 06 02:33:39 WIB 2018,2,6083,1
315,1512501509448,Wed Dec 06 02:18:29 WIB 2017,2,6084,-1
316,1513782166612,Wed Dec 20 22:02:46 WIB 2017,2,6088,-1
317,1513958349335,Fri Dec 22 22:59:09 WIB 2017,2,6090,1
318,1516634297501,Mon Jan 22 22:18:17 WIB 2018,2,6097,-1
319,1519067976681,Tue Feb 20 02:19:36 WIB 2018,2,6100,-1
320,1533917600450,Fri Aug 10 23:13:20 WIB 2018,2,6105,1
321,1533645673308,Tue Aug 07 19:41:13 WIB 2018,2,6107,0
322,1535990209487,Mon Sep 03 22:56:49 WIB 2018,2,6114,0
323,1536047749638,Tue Sep 04 14:55:49 WIB 2018,2,6120,1
324,1536048618494,Tue Sep 04 15:10:18 WIB 2018,2,6123,0
325,1536058528963,Tue Sep 04 17:55:28 WIB 2018,2,6128,0
326,1536090634650,Wed Sep 05 02:50:34 WIB 2018,2,6134,-1
327,1536103864757,Wed Sep 05 06:31:04 WIB 2018,2,6135,1
328,1536128330914,Wed Sep 05 13:18:50 WIB 2018,2,6137,1
329,1536259205894,Fri Sep 07 01:40:05 WIB 2018,2,6148,1
330,1536916788228,Fri Sep 14 16:19:48 WIB 2018,2,6152,-1
331,1537160141043,Mon Sep 17 11:55:41 WIB 2018,2,6154,0
332,1537160141343,Mon Sep 17 11:55:41 WIB 2018,2,6154,0
333,1537160141357,Mon Sep 17 11:55:41 WIB 2018,2,6154,0
334,1537598453770,Sat Sep 22 13:40:53 WIB 2018,2,6156,1
335,1538607108742,Thu Oct 04 05:51:48 WIB 2018,2,6160,1
336,1543961672400,Wed Dec 05 05:14:32 WIB 2018,2,6162,1
337,1539291446727,Fri Oct 12 03:57:26 WIB 2018,2,6165,-1
338,1540364740300,Wed Oct 24 14:05:40 WIB 2018,2,6167,1
339,1542211918448,Wed Nov 14 23:11:58 WIB 2018,2,6171,1
340,1544169905671,Fri Dec 07 15:05:05 WIB 2018,2,6175,1
341,1548088582581,Mon Jan 21 23:36:22 WIB 2019,2,6176,-1
342,1549573898939,Fri Feb 08 04:11:38 WIB 2019,2,6177,0
343,1403054226384,Wed Jun 18 08:17:06 WIB 2014,3,0,0
344,1403057044720,Wed Jun 18 09:04:04 WIB 2014,3,1,1
345,1403057488565,Wed Jun 18 09:11:28 WIB 2014,3,2,-1
346,1403058923840,Wed Jun 18 09:35:23 WIB 2014,3,3,1
347,1403058951722,Wed Jun 18 09:35:51 WIB 2014,3,4,1
348,1403058905609,Wed Jun 18 09:35:05 WIB 2014,3,5,-1
349,1403058867623,Wed Jun 18 09:34:27 WIB 2014,3,8,0
350,1403059050426,Wed Jun 18 09:37:30 WIB 2014,3,12,-1
351,1403058961430,Wed Jun 18 09:36:01 WIB 2014,3,13,0
352,1403058826795,Wed Jun 18 09:33:46 WIB 2014,3,15,0
353,1403058889875,Wed Jun 18 09:34:49 WIB 2014,3,16,0
354,1403058899553,Wed Jun 18 09:34:59 WIB 2014,3,19,1
355,1403058797983,Wed Jun 18 09:33:17 WIB 2014,3,20,-1
356,1403058833404,Wed Jun 18 09:33:53 WIB 2014,3,21,0
357,1404961279439,Thu Jul 10 10:01:19 WIB 2014,3,23,1
358,1403059009948,Wed Jun 18 09:36:49 WIB 2014,3,25,1
359,1403058884979,Wed Jun 18 09:34:44 WIB 2014,3,27,1
360,1403059010218,Wed Jun 18 09:36:50 WIB 2014,3,28,1
361,1403058856682,Wed Jun 18 09:34:16 WIB 2014,3,29,1
362,1403058821658,Wed Jun 18 09:33:41 WIB 2014,3,32,1
363,1403058923140,Wed Jun 18 09:35:23 WIB 2014,3,33,1
364,1403058944672,Wed Jun 18 09:35:44 WIB 2014,3,34,0
365,1403058963444,Wed Jun 18 09:36:03 WIB 2014,3,37,0
366,1403058942641,Wed Jun 18 09:35:42 WIB 2014,3,41,0
367,1403059096380,Wed Jun 18 09:38:16 WIB 2014,3,47,1
368,1403058845493,Wed Jun 18 09:34:05 WIB 2014,3,48,1
369,1403059340719,Wed Jun 18 09:42:20 WIB 2014,3,49,1
370,1403058882494,Wed Jun 18 09:34:42 WIB 2014,3,50,-1
371,1403058919672,Wed Jun 18 09:35:19 WIB 2014,3,51,1
372,1403059071728,Wed Jun 18 09:37:51 WIB 2014,3,52,1
373,1403058803834,Wed Jun 18 09:33:23 WIB 2014,3,56,-1
374,1403058944845,Wed Jun 18 09:35:44 WIB 2014,3,58,0
375,1403058985066,Wed Jun 18 09:36:25 WIB 2014,3,59,1
376,1403058817811,Wed Jun 18 09:33:37 WIB 2014,3,60,-1
377,1403058861577,Wed Jun 18 09:34:21 WIB 2014,3,61,-1
378,1403058946779,Wed Jun 18 09:35:46 WIB 2014,3,65,1
379,1403058981519,Wed Jun 18 09:36:21 WIB 2014,3,76,1
