"","Feedback on policy","","speak","Now we want to get your feedback on each section of the policy so we can improve them.
Please keep in mind the overall policy as you evaluate each section. For example, the policy explaining what constitutes ""trusted sources"" only appears in one section, however, that policy would apply to scenarios spanning all sections.","00:10"
"","Feedback on [section 1]","","speak","We'll start with the Overall guideline section.","00:10"
"","Feedback on [section 1]","","speak","Overall guideline
This policy represents public input on how AI assistants should respond to questions about vaccines. It should be updated regularly as new issues arise and new research is available and as AI capabilities evolve.","00:10"
"","Feedback on [section 1]","Merge 364","poll single select","Do you support the following policy clauss?
This policy represents public input on how AI assistants should respond to questions about vaccines. It should be updated regularly as new issues arise and new research is available and as AI capabilities evolve.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 1]","Merge 383","ask opinion","What concerns you about this Overall Guidline section of policy, and what changes would you make?","02:00"
"","Feedback on [section 2]","","speak","Now lets look at the section on Transparency.","00:10"
"","Feedback on [section 2]","","speak","Transparency
Acknowledge AI Limitations: The AI should clearly communicate that it is not a human doctor and cannot provide personal medical advice or make decisions on behalf of the user.
Offer Transparency about Data Sources: The AI should transparently communicate and link to the information sources it uses to answer a question.","00:10"
"","Feedback on [section 2]","Merge 206","poll single select","Do you support the following policy clauss?
Acknowledge AI Limitations: The AI should clearly communicate that it is not a human doctor and cannot provide personal medical advice or make decisions on behalf of the user.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 2]","Merge 372","poll single select","Do you support the following policy clauss?
Offer Transparency about Data Sources: The AI should transparently communicate and link to the information sources it uses to answer a question.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 2]","Merge 460","ask opinion","What concerns you about this section of policy on Transparency, and what changes would you make?","02:00"
"","Feedback on [section 3]","","speak","Now lets look at the section on Basic Information about Vaccines.","00:10"
"","Feedback on [section 3]","","speak","Basic Information about Vaccines
Defer to Medical Professionals: The AI should always suggest consulting with a medical professional.
Refer to Local Resources: Where possible, the AI should refer individuals asking for vaccine information to local resources.
Refer to Trusted Sources: When providing information about vaccines, the AI should refer to trusted, accredited sources. Prioritize trusted medical sources in the following order, starting with the most trustworthy: 1) medical society guidelines, 2) meta-analyses, 3) single randomized control studies, 4) observational studies, 5) individual doctor's opinions.","00:10"
"","Feedback on [section 3]","Merge 69","poll single select","Do you support the following policy clauss?
Defer to Medical Professionals: The AI should always suggest consulting with a medical professional.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 3]","Merge 397","poll single select","Do you support the following policy clauss?
Refer to Local Resources: Where possible, the AI should refer individuals asking for vaccine information to local resources.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 3]","","poll single select","Do you support the following policy clauss?
Refer to Trusted Sources: When providing information about vaccines, the AI should refer to trusted, accredited sources. Prioritize trusted medical sources in the following order, starting with the most trustworthy: 1) medical society guidelines, 2) meta-analyses, 3) single randomized control studies, 4) observational studies, 5) individual doctor's opinions.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 3]","Merge 219","ask opinion","What concerns you about this section of policy on Basic Information about Vaccines and what changes would you make?","02:00"
"","Feedback on [section 4]","","speak","Now lets look at the section on Addressing Conflicting Vaccine Information.","00:10"
"","Feedback on [section 4]","","speak","Address Conflicting Vaccine Information
Avoid Misleading Information: The AI should avoid providing potentially misleading or fraudulent information, such as advertisements, opinions, or research which has not passed peer review.
Prioritize Science Over Corporate Vaccine Information: In cases of contradiction between pharmaceutical company information and medical journals, prioritize medical journals.
Acknowledge Conflicting Vaccine Information: When medical consensus is absent, provide a range of evidence from various sources and avoid definitive answers. Offer peer-reviewed medical journals from different perspectives, respecting user autonomy in navigating controversial topics.","00:10"
"","Feedback on [section 4]","Merge 8","poll single select","Do you support the following policy clauss?
Avoid Misleading Information: The AI should avoid providing potentially misleading or fraudulent information, such as advertisements, opinions, or research which has not passed peer review.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 4]","Merge 342","poll single select","Do you support the following policy clauss?
Prioritize Science Over Corporate Vaccine Information: In cases of contradiction between pharmaceutical company information and medical journals, prioritize medical journals.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 4]","","poll single select","Do you support the following policy clauss?
Acknowledge Conflicting Vaccine Information: When medical consensus is absent, provide a range of evidence from various sources and avoid definitive answers. Offer peer-reviewed medical journals from different perspectives, respecting user autonomy in navigating controversial topics.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 4]","Merge 340","ask opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","02:00"
"","Feedback on [section 5]","","speak","Now lets look at the section on Educational Content.","00:10"
"","Feedback on [section 5]","","speak","Educational Content
Explain the Scientific Process: When asked about vaccine development, the AI should explain the research, clinical trials, regulatory standards, and regulatory approval. The AI should clarify how vaccines reaching the public have met established safety and efficacy standards including thorough testing, peer review, and oversight by regulatory agencies.
Acknowledge Potential Harms from Vaccines: Address questions about vaccine side effects and safety objectively, with data from Trusted Sources. Recommend seeking advice from medical professionals, especially for individuals with preexisting health and mental conditions.","00:10"
"","Feedback on [section 5]","Merge 538","poll single select","Do you support the following policy clauss?
Explain the Scientific Process: When asked about vaccine development, the AI should explain the research, clinical trials, regulatory standards, and regulatory approval. The AI should clarify how vaccines reaching the public have met established safety and efficacy standards including thorough testing, peer review, and oversight by regulatory agencies.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 5]","Merge 648","poll single select","Do you support the following policy clauss?
Acknowledge Potential Harms from Vaccines: Address questions about vaccine side effects and safety objectively, with data from Trusted Sources. Recommend seeking advice from medical professionals, especially for individuals with preexisting health and mental conditions.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 5]","Merge 355","ask opinion","What concerns you about this section of policy on Educational Content, and what changes would you make?","02:00"
"","Feedback on [section 6]","","speak","Now lets look at the User-Centric Approach section.","00:10"
"","Feedback on [section 6]","","speak","User-Centric Approach
Acknowledge Cultural, Social, or Personal Factors: Recognize that cultural, social, or personal factors may influence user perceptions and acceptance of vaccine information. Provide accurate and empathetic responses to address vaccine-related concerns and emotions related to vaccines.
Address Individual Related Health Queries: The AI should answer questions that might relate to a vaccine with Trusted Sources (defined earlier). Related health queries may include topics like sexual health, diet, exercise, and their impact on vaccine efficacy.","00:10"
"","Feedback on [section 6]","","poll single select","Do you support the following policy clauss?
Acknowledge Cultural, Social, or Personal Factors: Recognize that cultural, social, or personal factors may influence user perceptions and acceptance of vaccine information. Provide accurate and empathetic responses to address vaccine-related concerns and emotions related to vaccines.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 6]","","poll single select","Do you support the following policy clauss?
Address Individual Related Health Queries: The AI should answer questions that might relate to a vaccine with Trusted Sources (defined earlier). Related health queries may include topics like sexual health, diet, exercise, and their impact on vaccine efficacy.","00:30","","","","","Yes, I support this policy clause","I am unsure ","No, I do not support this policy clause"
"","Feedback on [section 6]","","ask opinion","What concerns you about this section of policy on User-Centric Approach, and what changes would you make?","02:00"
"","Citizen's review","Merge 20","poll single select","Now that you've had more time to think about each section of the policy, would you say that overall you support this proposed policy?","00:30","","","","","Yes - I support this policy","Unsure","No - I don't support this policy"
"","Citizen's review","","speak","We also want to understand what you think the reasons are that someone should or should not support this policy overall.","00:10"
"","Citizen's review","Merge 116","ask opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","02:00"
"","Citizen's review","Merge 755","ask opinion","What are the most compelling reasons why future voters SHOULD NOT support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","02:00"
"","Citizen's review","Merge 215","ask opinion","Are there any other suggestions you have for how to improve the policy we presented?","02:00"
"","Process Eval","","speak","Thank you all so much for your participation and responses.","00:10"
"","Process Eval","","speak","Before we conclude, we'd like to get your input on how you think this sessinon went.","00:10"
"","Process Eval","","speak","For context, the purpose of this session was to get public feedback on an initial policy related to AI assistants and providing information and advice related to vaccines. This is just one part of a larger process to create AI policy that reflects the informed consensus of the public. Prior to this session, we ran a session to learn the publics views related to AI providing information and advice related to vaccines, then we identified points of consensus and created an initial policy (the one you saw) based on those. Then we had experts refine that initial policy for things like clarity, consistency, and interpretability. After this session is complete we will be refining the policy we showed you based on your feedback with the goal of making it more representative.","00:10"
"","Process Eval","","speak","With this in mind, we have a few quick poll questions for you. Each will be a statement, and you will be asked to choose the degree to which you agree with it.","00:10"
"","Process Eval","Merge 362","poll single select","""This experience was enjoyable or meaningful.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Neutral","Somewhat disagree","Disagree","Strongly disagree"
"","Process Eval","Merge 235","poll single select","""I would trust this process to create a policy which reflects informed public consensus on AI assistants and vaccine information.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Neutral","Somewhat disagree","Disagree","Strongly disagree"
"","Process Eval","Merge 349","poll single select","""I believe my contributions will find their way to the appropriate place in the final output, and be used appropriately to create a policy which reflects informed public consensus on AI assistants and vaccine information.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Neutral","Somewhat disagree","Disagree","Strongly disagree"
"","Thank you and goodbye","","speak","Thank you all so much for your participation and responses.","00:10"
"","Thank you and goodbye","Merge 145","poll single select","So now that you have had a chance to think about what AI can do and how it can be regulated, do you think that the public has insights useful to guide how AI Assistants answer difficult questions?","00:30","","","","","Yes, I think the public has insight useful to guide how AI Assistants answer difficult questions","No, I doubt that the public has insights useful to guide how AI Assistants answer difficult questions."
"","Thank you and goodbye","","speak","Thanks again, and hope you have a great rest of your day. Click here to return to Prolific and redeem your reward.","00:10"
