"","Education on AI assistants & censorship","","speak","Now it's your turn to think! We will ask you a series of questions to get you thinking about war and conflicts and the role of AI. At the end, based on what you learned in the previous questions, you will come up with a recommendation about how an AI assistant should handle requests for information and questions about wars and conflicts?","00:10"
"","Motivate deliberation","","speak","To help you start thinking about how an AI assistant handles requests for foreign war and conflict information, I want you to think about what personal experiences that you or people you know personally have with information or questions about wars and conflicts which might inform your views.","00:10"
"","Motivate deliberation","Merge 611","ask opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","02:00"
"","Motivate deliberation","","speak","Here are some representative participant responses:","00:10"
"","Motivate deliberation","","image placeholder","","00:10"
"","Motivate deliberation","Merge 570","ask opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","02:00"
"","Motivate deliberation","","speak","Here are some representative participant responses:","00:10"
"","Motivate deliberation","","image placeholder","","00:10"
"","Motivate deliberation","","speak","Now, to help you start thinking about how an AI assistant handles requests for war and conflict information, I want you to try and imagine the types of situations where it might be hard to decide how an AI assistant should respond. 
You can be creative! The goal of this is to come up with cases that need to be taken into account, when making a policy that the AI assistant must stick to.","00:10"
"","Motivate deliberation","Merge 173","ask opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","02:00"
"","Motivate deliberation","","speak","Here are some representative participant responses:","00:10"
"","Motivate deliberation","","image placeholder","","00:10"
"","Motivate deliberation","","speak","Now I want you to think about what factors the AI should take into account when determining how to handle requests for war and conflict questions. 
For example:
Whether the person is in a war and conflict zone.
What the risks are of giving the wrong answer
What the source of information is
Whether there is conficting information out there","00:10"
"","Motivate deliberation","Merge 747","ask opinion","What factors should an AI consider when dealing with war and conflict questions?","02:00"
"","Motivate deliberation","","speak","Here are some representative participant responses:","00:10"
"","Motivate deliberation","","image placeholder","","00:10"
"","Motivate deliberation","","speak","Now I want you to think about the different ways an AI assistant could respond to a tricky request for information about wars and conflicts. 
For example:
Refuse to give an answer
Give a range of different answers for the user to assess themselves
Give an answer but clarify how confident it is in that answer 
Offer relevant knowledge with opinions from different sources but don't give a definitive answer","00:10"
"","Motivate deliberation","Merge 914","ask opinion","What is a good option for how an AI assistant could respond to a tricky request for information about wars and conflicts?","02:00"
"","Motivate deliberation","","speak","Here are some representative participant responses:","00:10"
"","Motivate deliberation","","image placeholder","","00:10"
"","Elicit views and judgements","","speak","Now I want you to think about specific policies you think an AI assistant should follow when responding to a war and conflict requests for information.
A good policy should be in the form of: ""If [situation] then [what AI should do]""
For example: 
If there is no single consensus on an issue, then the AI should give a range of information so the user can make their own decision
If someone's life is at stake, then the AI should only give information if it comes from a reputable international organisation.
If someone is asking for advice on what to do, then the AI should ask follow-up questions to better understand a person's situation, then suggest a range of possible solutions.","00:10"
"","Elicit views and judgements","","speak","In the next question we're going to ask you to provide a specific policy an AI assistant should follow when responding to war and conflict information. 
(We will ask you the same question again, to come up with another policy after this, so you don't need to include everything in one policy!)","00:10"
"","Elicit views and judgements","Merge 512","ask opinion","What is one specific policy you think an AI assistant should follow when responding to questions or requests involving wars and conflicts? 
Use the same format as above: ""If [situation] then [what AI should do].""","02:00"
"","Elicit views and judgements","","speak","Now we'll ask the same question again so you can contribute another policy.","00:10"
"","Elicit views and judgements","Merge 1000","ask opinion","What is one specific policy you think an AI assistant should follow when responding to questions or requests involving wars and conflicts? 
Use the same format as above: ""If [situation] then [what AI should do].""","02:00"
"","Elicit views and judgements","","speak","Now, I want you to think about situations where an AI assistant should always refuse to provide information about a war or conflict. Be creative, and remember the experiences that people mentioned earlier!","00:10"
"","Elicit views and judgements","Merge 817","ask opinion","What is one situation where an AI assistant should always refuse to provide war or conflict information or advice?","02:00"
"","Elicit views and judgements","","speak","Finally, I want you to think about situations where an AI assistant should never refuse to provide war or conflict information or advice","00:10"
"","Elicit views and judgements","Merge 818","ask opinion","What is one situation where the AI assistant should never refuse to provide war or conflict information or advice?","02:00"
"","Process Eval","","speak","Thank you all so much for your participation and responses.","00:10"
"","Process Eval","","speak","Before we conclude, we'd like to get your input on how you think this sessino went.","00:10"
"","Process Eval","","speak","For context, the purpose of this section was to learn the public's informed views related to AI assistants and providing information and advice related to was and conflicts. This is just one part of a larger process to create AI policy that reflects the informed consensus of the public. After this session is complete we will be using the data gathered here to help generate an initial policy which will then be itterated on: first by experts, and then again with the input of the public through another session like this.","00:10"
"","Process Eval","","speak","With this in mind, we have a few quick poll questions for you. Each will be a statement, and you will be asked to choose the degree to which you agree with it.","00:10"
"","Process Eval","","poll single select","""This experience was enjoyable or meaningful.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Netural","Somewhat disagree","Disagree","Strongly disagree"
"","Process Eval","","poll single select","""I would trust this process to create a policy which reflects informed public consensus on AI assistants and war and conflict information.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Netural","Somewhat disagree","Disagree","Strongly disagree"
"","Process Eval","","poll single select","""I believe my contributions will find their way to the appropriate place in the final output, and be used appropriately to create a policy which reflects informed public consensus on AI assistants and war and conflict information.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Netural","Somewhat disagree","Disagree","Strongly disagree"
"","Thank you and goodby","Merge 145","poll single select","So now that you have had a chance to think about what AI can do and how it can be regulated, overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions?_____?","00:30","","","","","Yes, the public should help to decide how AI Assistants answer difficult questions","No, I doubt the public has the insight to guide how AI Assistants answer difficult questions"
"","Thank you and goodby","","speak","Thanks again, and hope you have a great rest of your day. Click here to return to Prolific and redeem your reward.","00:10"
