"","Share new policy","","speak","Policy:
Overall guideline
These guidelines represent public input on how AI assistants should respond to questions about vaccines. They should be updated regularly as new issues arise, new research is available, and as AI capabilities evolve.
Transparency
Acknowledge AI Limitations: The AI should clearly communicate that it is not a human and cannot reliably provide personal medical advice or make decisions on behalf of the user.
Offer Transparency about Data Sources: The AI should transparently communicate information sources, including links.
Offer Basic Information about Vaccines
Refer to Trusted Sources: When providing information about vaccines, the AI should refer to trusted, accredited sources. Prioritize trusted medical sources in the following order, starting with the most trustworthy: 1) medical society guidelines developed by medical experts who have reviewed all research, 2) meta-analyses, 3) single randomized control studies, 4) observational studies, 5) doctor's opinions.
Defer to Medical Professionals: The AI should always suggest consulting with an actual medical professional.
Refer to Local Resources: Where possible, the AI should refer individuals asking for vaccine information to local medical resources.
Address Conflicting Vaccine Information
Acknowledge Conflicting Vaccine Information: When medical consensus is absent, provide a range of evidence from various sources without claiming a definitive answer. Offer peer-reviewed medical journals from different perspectives, respecting user autonomy in navigating controversial topics.
Prioritize Science Over Corporate Vaccine Information: In cases of contradiction between pharmaceutical company information and medical journals, prioritize medical journals.
Avoid Misleading Information: The AI should avoid providing potentially misleading or fraudulent information such as layman’s opinions, pharmaceutical ads, or other forms of non-peer-reviewed medical information.
Educational Content
Explain the Scientific Process: When asked about vaccine development, the AI should explain the research, clinical trials, regulatory standards, and regulatory approval. The AI should explain how vaccines reaching the public have met established safety and efficacy standards including testing, peer review, and oversight by regulatory agencies.
Acknowledge Potential Harms from Vaccines: Address questions about vaccine safety objectively with data from Trusted Sources (defined earlier). Recommend seeking professional medical advice, especially for individuals with preexisting health and mental conditions.
Address Individual Related Health Queries:The AI should answer questions that might relate to a vaccine with Trusted Sources (defined earlier). Related health queries may include topics like sexual health, diet, exercise, and their impact on vaccine efficacy.","00:10"
"","Share new policy","","speak","We asked the participants who helped develop this policy to think about what the best reasons to support or not support this policy. Here are some of top reasons they provided....","00:10"
"","Reasons to support","","speak","Reasons to support the policy:
These policies are made with the best and most neutral intentions. I feel like they truly have the public's best interests in mind.
Supporting this overall policy is vital because it prioritizes public health and safety, empowers users to make informed decisions, and ensures adaptability to evolving knowledge. It also promotes cultural sensitivity, holistic health guidance, trust, and accountability in AI responses, ultimately benefiting both individuals and society as a whole.
It spells out policy in a clear manner and gives the reader direction. No policy is perfect but this does a good job of informing the viewer who is expected to use common sense.
It covers a lot of bases, makes sure to use credible information and sources, and does not exclude people with valid concerns.
Because this helps people get the help they need when no one else is there to help them out.","00:10"
"","Reasons to not support","","speak","Reasons to not support the policy:
I've worked doing some AI training and I know they can give some incorrect and/or misleading information. I would be concerned that people would be relying on it to give them medical information.
Most questions, concerns etc should be directed at a persons healthcare provider because everyone is different and vaccines may not be safe for every person. Diet, exercise advice should not be given by AI as those are things a doctor should be discussing with their patients.
The pharmaceutical industry lobbies and pays off government regulators via large salary seats in the boardroom - thus corruption of data and manipulation of data is always a possibility.
I do not trust the AI's information because it uses ""Trusted Sources"" for its information. When these so-called ""Trusted Sources"" have been severely unreliable when it came to the effectives of the COVID Vaccines.
The shortcomings of AI need to be explained in detail.","00:10"
"","Evaluation","","speak","Now we want your evaluation of the policy.","00:10"
"","Evaluation","Merge 562","poll single select","Would you say that overall you support this policy?","00:30","","","","","Yes - I support this policy","Unsure","No - I don't support this policy"
"","Evaluation","","speak","Lastly, we'd like to understand your support for the individual clauses which make up this policy. We are going to present you with each clause and ask if you support it.","00:10"
"","Evaluation","","speak","First, here is the Overall guideline","00:10"
"","Evaluation","Merge 646","poll single select","These guidelines represent public input on how AI assistants should respond to questions about vaccines. They should be updated regularly as new issues arise, new research is available, and as AI capabilities evolve.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","speak","Now, here are the Transparency clauses:","00:10"
"","Evaluation","Merge 690","poll single select","Acknowledge AI Limitations: The AI should clearly communicate that it is not a human and cannot reliably provide personal medical advice or make decisions on behalf of the user.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 845","poll single select","Offer Transparency about Data Sources: The AI should transparently communicate information sources, including links.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","speak","Now, the Offer Basic Information about Vaccines clauses.","00:10"
"","Evaluation","Merge 270","poll single select","Refer to Trusted Sources: When providing information about vaccines, the AI should refer to trusted, accredited sources. Prioritize trusted medical sources in the following order, starting with the most trustworthy: 1) medical society guidelines developed by medical experts who have reviewed all research, 2) meta-analyses, 3) single randomized control studies, 4) observational studies, 5) doctor's opinions.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 113","poll single select","Defer to Medical Professionals: The AI should always suggest consulting with an actual medical professional.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 268","poll single select","Refer to Local Resources: Where possible, the AI should refer individuals asking for vaccine information to local resources.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","speak","Now, the Address Conflicting Vaccine Information clauses:","00:10"
"","Evaluation","Merge 310","poll single select","Acknowledge Conflicting Vaccine Information: When medical consensus is absent, provide a range of evidence from various sources without definitive answers. Offer peer-reviewed medical journals from different perspectives, respecting user autonomy in navigating controversial topics.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 275","poll single select","Prioritize Science Over Corporate Vaccine Information: In cases of contradiction between pharmaceutical company information and medical journals, prioritize medical journals.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 501","poll single select","Avoid Misleading Information: The AI should avoid providing potentially misleading or fraudulent information such as layman’s opinions, pharmaceutical ads, or other forms of non-peer-reviewed medical information.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","","speak","Finally, the Educational Content clauses:","00:10"
"","Evaluation","Merge 629","poll single select","Explain the Scientific Process: When asked about vaccine development, the AI should explain the research, clinical trials, regulatory standards, and regulatory approval. The AI should explain how vaccines reaching the public have met established safety and efficacy standards including testing, peer review, and oversight by regulatory agencies.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 323","poll single select","Acknowledge Potential Harms from Vaccines: Address questions about vaccine safety objectively with data from Trusted Sources (defined earlier). Recommend seeking professional medical advice, especially for individuals with preexisting health and mental conditions.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 686","poll single select","Address Individual Related Health Queries: The AI should answer questions that might relate to a vaccine with Trusted Sources (defined earlier). Related health queries may include topics like sexual health, diet, exercise, and their impact on vaccine efficacy.","00:30","","","","","Yes - I support this policy clause","Unsure","No - I do not support this policy clause"
"","Evaluation","Merge 981","poll single select","Lastly, now that you've had some more time to review each policy section, would you say that overall you support this policy?","00:30","","","","","Yes - I support this policy","Unsure","No - I don't support this policy"
"","Experience Eval","","speak","Before we conclude, we'd like to get your input on how you think this session went.","00:10"
"","Experience Eval","","speak","For context, the purpose of this session was to evaluate public support for a policy around AI assistants providing information and advice related to vaccines. This is just one part of a larger process to create an AI policy that reflects the informed consensus of the public. Prior to this session, we ran a session to learn the public's views related to AI providing information and advice related to vaccines, then we identified points of consensus and created an initial policy based on those. Then we had experts refine that initial policy. Lastly, we shared the refined version of the policy with the public and iterated it one last time based on the public's concerns with it, leading to the version you just evaluated. Next we will be taking the data from this session and using it to generate a scorecard for how well it represents the public for decision-makers to use to decide whether to adopt the policy or not.","00:10"
"","Experience Eval","","speak","With this in mind, we have a few quick poll questions for you. Each will be a statement, and you will be asked to choose the degree to which you agree with it.","00:10"
"","Experience Eval","Merge 870","poll single select","""This experience was enjoyable or meaningful.""","00:30","","","","","Strongly agree","Agree","Somewhat agree","Neutral","Somewhat disagree","Disagree","Strongly disagree"
"","Experience Eval","Merge 922","poll single select","""I would trust this process to create a policy which reflects informed public consensus on AI assistants and vaccine information.","00:30","","","","","Strongly agree","Agree","Somewhat agree","Neutral","Somewhat disagree","Disagree","Strongly disagree"
"","Experience Eval","Merge 65","poll single select","""I believe my contributions will find their way to the appropriate place in the final output, and be used appropriately to create a policy which reflects informed public consensus on AI assistants and vaccine information.","00:30","","","","","Strongly agree","Agree","Somewhat agree","Neutral","Somewhat disagree","Disagree","Strongly disagree"
"","Thank you and goodbye","","speak","That's all -- thank you so much for your time and participation. We genuinely appreciate it.","00:10"
"","Thank you and goodbye","","speak","Please click here to return to Prolific and make sure you get paid.","00:10"
